jensiat,sen,savad,m.t.s,v.f.s,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,MASHIN.L,CHARKH.KH,PANKE,MASHIN.Z,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DAHAK10
1,64,1,1,3,4,4,105,0,1,1,0,0,1,0,1,1,1,1,0,0,0,15949661,770000,150000,860000,0,76950000,3343000,3.00E+06,89300000,0,0
1,64,2,0,1,1,5,150,1,0,0,0,0,1,0,1,1,1,1,0,0,0,71070000,6.00E+05,250000,1930000,840000,45925000,3510000,2100000,161150000,0,1
1,64,1,6,3,1,4,110,0,1,0,0,0,1,1,1,1,1,1,0,0,0,10372500,320000,0,2100000,1100000,41650000,1045000,0,61760000,0,0
1,64,1,2,3,1,4,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10738000,785000,5.00E+05,250000,0,52320000,1525000,0,413140000,0,1
1,64,1,2,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14170200,550000,3.00E+05,1300000,630000,25300000,5.00E+05,7900000,36040000,0,0
1,64,1,1,1,1,4,85,1,0,0,0,0,1,0,1,1,1,1,1,0,0,22425000,1700000,0,5250000,740000,15970000,1560000,56800000,259958000,0,0
1,65,1,4,3,1,6,265,0,1,0,0,0,1,1,1,1,1,1,1,0,1,6533000,9.00E+05,0,2600000,8.00E+05,256050000,1850000,0,34343164,0,0
1,65,1,6,3,1,4,125,0,0,0,0,0,1,0,1,1,1,1,1,0,1,18718000,4450000,4330000,6.00E+05,1150000,96180000,4.00E+05,1200000,359880000,1.30E+08,0
1,65,1,7,3,1,5,163,0,1,0,0,0,1,0,1,1,1,1,0,0,1,5281000,795000,0,1400000,1400000,94200000,1210000,0,50900000,0,0
1,65,1,7,3,1,5,160,0,0,0,0,0,1,0,1,1,1,1,0,0,1,34561000,6.00E+05,1500000,2200000,1300000,81940000,1270000,0,190040000,0,0
1,65,1,4,1,4,4,110,0,1,0,0,0,1,0,1,1,1,1,1,0,0,2445000,380000,4.00E+05,0,1150000,81550000,3.00E+05,0,8994000,0,0
2,65,1,4,3,3,4,127,0,0,0,0,0,1,0,1,1,1,1,1,0,0,16248800,4.00E+05,1350000,2.00E+06,2900000,60650000,0,5.00E+05,46369000,0,1
2,65,1,6,3,1,4,136,0,0,0,0,0,1,0,1,1,1,1,1,0,0,38600000,1200000,6980000,1200000,1950000,124080000,4.00E+05,0,12004000,0,0
1,65,1,4,1,3,4,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,8770000,0,4.00E+05,0,7300000,66210000,4.00E+05,0,31210000,0,0
1,65,1,1,3,1,6,148,0,0,0,0,0,1,0,1,1,1,1,1,1,0,22210000,2.00E+05,2400000,1650000,1480000,129180000,7590000,0,885100000,0,0
2,65,1,1,3,1,4,70,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5760000,720000,150000,1.00E+06,1350000,41225000,340000,0,76422000,0,0
2,65,2,0,3,3,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4440000,2.00E+05,2500000,5.00E+05,1020000,3.20E+07,1050000,7770000,90412000,0,1
1,65,1,4,3,1,6,140,0,1,0,0,0,1,1,1,1,1,1,0,0,0,23470000,1350000,0,7.00E+05,1120000,103100000,1465000,250000,49520000,0,0
1,65,1,5,3,6,2,75,0,1,0,0,0,1,1,1,1,1,1,0,0,0,35191000,1220000,1410000,0,4.00E+05,46380000,6.00E+05,0,106450000,0,0
1,65,1,4,3,1,3,90,1,0,0,1,1,1,1,1,1,1,1,0,0,0,12060000,7.00E+05,3700000,1950000,0,36500000,730000,0,228990000,0,0
1,65,1,4,3,1,4,78,0,0,0,0,0,1,0,1,1,1,1,0,0,0,13568000,1085000,1.00E+06,2050000,2100000,58200000,2090000,0,334558300,0,0
1,65,1,1,3,1,3,120,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7090000,1200000,2.00E+05,2.00E+06,3790000,46350000,1150000,5.00E+05,210230000,0,0
2,65,2,0,3,6,4,100,0,0,0,0,1,1,0,1,1,1,1,0,0,0,6028982,1300000,2350000,7150000,8.00E+05,45700000,245000,0,138670000,0,0
1,65,1,2,6,1,5,180,0,1,0,0,0,1,1,1,1,1,1,1,0,0,16164000,750000,280000,1500000,3.00E+06,9.20E+07,2300000,4.00E+05,59196400,0,0
1,65,1,2,3,1,4,95,0,1,0,0,0,1,0,1,1,1,1,0,0,0,32350000,7.00E+05,250000,7900000,0,15760000,825000,1280000,40923000,0,0
1,65,1,1,2,1,3,100,1,0,0,0,0,1,0,1,1,1,0,0,0,0,20717500,1800000,7.00E+06,0,4.00E+05,15750000,930000,1900000,22190000,0,0
1,65,2,0,6,3,3,70,0,0,0,0,0,1,0,1,1,1,0,0,0,0,26604800,1.00E+06,8.00E+05,3020000,1500000,18700000,775000,0,115736000,0,0
2,65,1,1,3,1,3,60,0,0,0,0,0,1,0,1,1,1,1,1,0,0,23243000,250000,550000,1200000,8.00E+05,27460000,770000,2.00E+05,108110000,0,0
2,65,2,0,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,16270000,9.00E+05,0,1100000,1305000,29530000,1610000,4050000,28508000,1.10E+08,0
2,65,1,1,5,1,4,85,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7406000,1160000,4250000,1.00E+06,3670000,36750000,4380000,6.00E+06,54300000,0,0
1,65,1,1,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,20880000,1400000,7.00E+05,2500000,1610000,4100000,1220000,1.40E+07,5560000,0,0
1,65,2,0,3,3,4,70,1,0,0,0,0,1,0,1,1,1,1,0,0,0,11575000,4400000,1500000,4.00E+05,3960000,15280000,0,4.00E+06,19740000,0,0
1,65,1,4,3,1,4,105,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8970000,895000,3050000,2.00E+06,590000,47750000,270000,350000,29200000,0,0
1,66,1,6,3,1,6,320,0,1,0,0,0,1,0,1,0,0,0,0,0,1,12424000,280000,0,8.00E+06,450000,310350000,1850000,0,438860973,0,0
1,66,1,4,1,1,5,135,0,0,0,0,0,1,1,1,1,1,1,1,0,0,4195000,1500000,2.00E+06,4150000,0,93200000,880000,15320000,47970000,0,0
1,66,1,4,3,1,4,110,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19508500,52000,0,880000,5.00E+05,61580000,580000,5.00E+06,319442000,0,0
1,66,1,4,3,1,5,113,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15347000,1.00E+06,4750000,1350000,590000,9.30E+07,3200000,0,14243164,0,0
1,66,1,4,3,1,4,110,1,1,0,0,0,1,0,1,1,1,1,0,0,0,14713400,690000,1180000,5800000,380000,66390000,23190000,4075000,50670000,0,0
1,66,1,6,3,1,5,150,0,1,0,1,0,1,1,1,1,1,1,1,0,1,12540000,5.00E+05,0,1500000,933000,1.52E+08,5.00E+05,6500000,194420000,0,0
1,66,2,0,1,5,2,15,0,0,0,0,0,1,0,1,1,1,1,1,0,0,16295000,6.00E+05,550000,1500000,1.00E+06,16250000,1950000,2450000,218050000,0,1
1,66,1,2,1,1,3,75,1,1,0,0,0,1,0,1,1,1,1,1,0,0,18610000,3780000,5435000,1050000,7150000,31220000,2810000,0,13530000,0,0
1,66,1,7,3,1,5,128,0,1,0,0,0,1,1,1,1,1,1,1,1,0,17703000,380000,0,10600000,1440000,99300000,1200000,0,405172000,0,0
2,66,1,7,3,1,4,140,0,0,0,0,0,1,0,1,1,1,1,0,0,1,12580000,1400000,0,1350000,1350000,72450000,2170000,0,146350000,0,0
2,66,1,2,5,1,4,150,0,0,0,0,0,1,0,1,1,1,1,1,1,0,12771000,1400000,240000,250000,530000,62600000,1380000,5.70E+07,16371940,0,0
1,66,1,4,1,3,4,58,0,1,0,0,0,1,1,1,1,1,1,0,0,0,48067000,2100000,8.00E+05,7500000,5.00E+05,38750000,1230000,1300000,6230000,0,0
2,66,1,4,3,1,3,43,0,0,0,0,0,1,0,1,1,1,1,0,0,0,16565000,2515000,0,5080000,2450000,40555000,7.00E+05,0,32923520,0,0
1,66,1,2,1,1,4,80,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9664000,540000,240000,2150000,3100000,46400000,9.00E+05,840000,307695000,0,0
1,66,1,1,6,1,2,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15437000,420000,240000,2800000,890000,3.00E+07,460000,6250000,7740000,0,0
2,66,1,1,3,1,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,38015000,1100000,3.00E+05,750000,5.00E+05,52050000,1325000,0,140750000,0,0
1,66,1,1,3,3,3,80,0,0,1,0,0,1,0,1,1,1,0,0,0,0,13720500,830000,15467000,180000,3050000,27300000,2540000,0,59322552,0,0
1,66,1,3,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,35072000,1200000,0,3300000,1780000,91360000,1390000,0,5160000,0,0
1,66,1,1,3,1,7,150,0,1,0,0,0,1,0,1,1,1,1,0,0,1,13960000,4180000,0,6500000,250000,57350000,1020000,4.00E+05,17100000,0,0
1,66,1,2,3,1,5,150,1,0,0,0,0,1,0,1,1,1,1,1,0,0,7525000,4.00E+05,0,2050000,1100000,47400000,7.00E+05,4.00E+06,149825000,0,1
1,66,1,1,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7019000,8.00E+05,2500000,3850000,7400000,29470000,1220000,19650000,169800000,0,0
2,66,1,2,5,1,4,103,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24401900,420000,5100000,1.00E+06,950000,41490000,7170000,1.00E+05,472800000,0,0
1,67,1,6,3,1,5,140,0,1,0,0,0,1,0,1,0,1,1,1,0,1,12313000,1600000,13800000,5.00E+05,2270000,244500000,550000,0,695135000,0,1
1,67,1,4,3,1,5,148,0,1,0,0,0,1,1,1,1,1,1,0,0,1,12917000,4.00E+05,0,9.00E+05,1800000,71420000,1900000,4.00E+05,106450000,0,0
1,67,1,6,1,1,5,165,0,1,0,0,0,1,1,1,1,1,1,1,0,0,2227500,250000,1150000,3.00E+05,665000,86600000,1356000,470000,573344280,0,0
1,67,1,7,3,1,5,120,0,1,0,0,0,1,1,1,1,1,1,1,0,1,29844000,3.00E+06,0,3.00E+05,1010000,182270000,2350000,4100000,126200000,0,1
1,67,1,2,6,1,5,158,1,1,0,0,0,1,1,1,1,1,1,1,0,0,15935000,9.00E+05,2.00E+05,2600000,1600000,81815000,0,1500000,136400000,0,0
2,67,1,4,5,1,4,90,0,0,0,0,0,1,0,1,1,1,1,1,0,0,22377500,1300000,250000,1300000,6280000,51670000,1530000,17500000,15763040,0,1
1,67,1,1,3,1,3,94,1,1,0,0,0,1,0,1,1,1,1,1,0,0,16275000,2170000,5300000,1200000,0,51525000,2490000,0,69002782,0,0
1,67,1,4,3,1,4,120,1,1,0,0,0,1,1,1,1,1,1,0,0,0,6791000,3.00E+06,3300000,9.00E+05,1100000,36970000,880000,0,150000,0,0
1,67,1,7,3,1,6,190,0,1,0,0,0,1,1,1,1,1,1,1,1,1,16450000,6150000,7.00E+05,5.00E+05,7900000,1.83E+08,1580000,24500000,7.00E+06,0,0
1,67,2,0,3,1,3,65,0,0,0,0,0,1,1,1,1,1,1,0,0,0,51802800,1635000,0,1200000,925000,51900000,780000,0,230860000,0,0
1,67,1,4,3,1,3,72,1,0,1,0,0,1,1,1,1,1,1,1,0,0,32197500,2.00E+05,8.00E+05,950000,1350000,31475000,540000,2.00E+06,61341000,0,0
1,67,1,1,3,1,2,40,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7370000,750000,9336000,0,1310000,2.50E+07,1270000,0,484112200,0,0
1,67,1,4,3,1,4,80,0,0,0,0,0,1,1,1,1,1,1,0,0,1,20430000,1150000,750000,9.00E+05,3350000,7.40E+07,1300000,0,117357142,0,0
1,67,1,2,3,4,4,110,0,1,1,0,0,1,1,1,1,1,1,0,0,0,14063500,1.00E+06,5500000,6500000,2380000,201700000,1405000,0,346850000,0,0
1,67,1,6,3,1,5,120,0,1,0,0,0,1,1,1,1,1,1,0,0,0,7465000,550000,0,2200000,570000,152250000,4300000,0,19720000,0,0
1,67,1,2,3,1,3,40,0,1,0,0,0,1,0,1,1,1,1,0,0,0,22220000,1.00E+06,250000,14600000,740000,36050000,0,7500000,149412000,0,0
2,67,2,0,3,6,3,70,0,0,0,0,0,1,0,1,1,0,0,0,1,0,18067000,2.00E+05,0,0,1500000,4.00E+07,1390000,1700000,24901888,0,0
1,67,1,1,3,4,3,57,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11520000,570000,0,9.00E+05,2.00E+06,30930000,480000,5500000,22262000,0,0
1,67,1,1,3,1,3,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,16157000,1200000,0,5800000,250000,9345000,1740000,5100000,301725000,0,0
1,67,2,0,3,1,3,100,0,1,0,0,0,1,1,1,1,1,1,0,0,1,16576500,6.00E+05,875000,9.00E+05,1650000,31800000,710000,0,0,0,1
2,67,1,1,3,1,4,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,19698500,1080000,1030000,450000,1800000,38105000,3230000,1.50E+07,8.15E+08,0,0
2,67,1,1,5,4,4,95,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10155500,9.00E+05,420000,0,1050000,20650000,1490000,90000,291498200,0,0
1,67,2,0,3,1,3,58,0,0,0,0,0,1,0,1,1,1,1,1,0,0,9622000,1100000,6.00E+06,1500000,2300000,40500000,510000,53900000,375650000,0,0
1,67,1,2,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,1,0,0,18067800,250000,3.00E+07,2.00E+05,1900000,37950000,2240000,0,420015000,0,0
1,67,1,2,3,1,3,50,1,0,0,0,0,1,0,1,1,1,1,1,0,0,35166600,2.00E+06,2580000,1200000,0,2.60E+07,1590000,1880000,28910000,0,0
1,67,1,4,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,13080000,1800000,6.00E+06,5.00E+05,3.00E+05,48875000,13980000,0,1700000,0,0
1,67,2,0,6,4,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12669400,50000,0,4600000,3150000,21985000,380000,11300000,14380000,0,0
2,67,1,1,3,4,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24299000,250000,3.00E+05,6.00E+05,14200000,41100000,1630000,1200000,7943164,0,0
2,67,1,1,5,1,4,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19835878,885000,0,11080000,1055000,25910000,5200000,5.00E+05,32622552,0,0
1,68,1,6,3,1,5,176,0,1,0,0,0,1,1,1,1,1,1,1,0,1,27145000,1.00E+06,250000,1700000,1250000,9.40E+07,2455000,2.00E+05,92540000,0,0
1,68,1,4,1,1,4,97,0,1,0,0,0,1,1,1,1,1,1,0,0,1,9280000,2.00E+05,6100000,0,1700000,103800000,580000,0,346270000,0,0
2,68,1,1,3,1,4,106,0,0,0,0,0,1,0,1,1,1,1,1,0,0,18365000,1100000,9.00E+06,4.00E+06,580000,81500000,650000,0,14570000,0,0
2,68,1,2,3,6,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12170910,1.00E+06,0,7.00E+05,1260000,63150000,0,5.00E+05,223850000,0,1
1,68,1,2,3,1,4,198,0,1,0,0,0,1,1,1,1,1,1,1,0,0,10066000,250000,5.00E+06,4500000,3.00E+05,41180000,3790000,5.00E+06,100801408,0,0
2,68,2,0,5,6,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,5010000,670000,0,4.00E+05,2250000,61800000,355000,210000,270660000,0,0
1,68,1,4,3,1,5,106,0,0,0,0,0,1,0,1,1,1,1,1,1,0,15150000,2500000,450000,2.00E+05,1410000,106750000,1030000,1300000,6856328,0,0
1,68,1,6,1,1,3,60,0,1,0,0,0,1,1,1,1,1,1,0,0,1,4055000,1400000,1120000,3930000,0,51650000,760000,4.00E+06,706050000,4.30E+08,0
1,68,1,1,3,1,4,60,0,1,1,0,0,1,0,1,1,1,1,0,0,0,12785000,220000,7888000,4080000,3200000,35700000,870000,1.00E+06,150000,0,0
1,68,1,1,1,6,4,67,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25883500,1300000,2100000,9.00E+05,150000,31080000,250000,0,162920000,0,0
1,68,2,0,3,1,4,65,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4189200,2.00E+06,6100000,1600000,3600000,4.80E+07,2.00E+05,150000,1907552,0,0
2,68,2,0,3,6,4,72,0,0,0,0,0,1,0,1,1,1,1,0,0,0,26413200,1.00E+05,7500000,850000,3100000,2.60E+07,270000,0,117474500,0,0
1,68,1,1,3,1,3,55,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10421500,2700000,7.00E+06,3500000,1500000,45920000,3.00E+05,16850000,43470000,0,0
2,68,1,4,3,1,4,113,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29635000,6.00E+05,9100000,3500000,220000,66100000,0,4300000,58448000,0,0
1,68,1,4,3,1,4,107,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13462000,1.00E+06,0,2.00E+06,1210000,92480000,7.00E+05,0,1.20E+07,0,0
1,68,1,9,3,1,3,60,1,1,0,0,0,1,0,1,1,1,1,0,0,0,5575000,1.00E+06,630000,5600000,4.00E+05,48550000,740000,0,8.40E+07,2.00E+07,0
2,68,2,0,5,6,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12500000,2200000,2680000,2950000,1600000,15370000,6500000,13250000,66630000,0,0
1,68,1,1,3,1,3,50,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12302000,2950000,0,6050000,1700000,8340000,1280000,0,206425620,0,0
1,69,1,4,3,1,4,128,0,1,0,0,0,1,1,1,1,1,1,1,0,0,6520000,920000,1.00E+06,7.00E+05,1390000,91040000,5820000,0,105940000,0,0
1,69,1,2,3,1,4,81,0,0,0,0,0,1,0,1,1,1,1,1,0,0,15629000,450000,5300000,2700000,6150000,223950000,750000,0,512369093,0,0
1,69,1,6,3,1,4,108,0,1,0,0,0,1,0,1,1,1,1,1,0,0,31303000,950000,2850000,6700000,1350000,53335000,910000,450000,42392000,0,0
1,69,1,6,3,1,5,112,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9377500,2500000,68800000,6.00E+05,3.00E+05,91380000,0,22300000,191985714,2.50E+08,0
2,69,1,1,3,1,4,67,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9028000,2.00E+06,0,4.00E+06,0,91550000,1900000,1.00E+05,157415000,0,0
1,69,1,4,3,1,4,88,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7920000,2280000,3.00E+05,2100000,8190000,51250000,2640000,1250000,21143164,0,0
2,69,1,4,3,1,6,110,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10414400,750000,0,1200000,8.00E+05,50590000,9.00E+05,0,40990716,0,0
1,69,1,1,3,3,4,63,0,0,0,0,0,1,0,1,1,1,1,0,0,0,75959000,950000,320000,1700000,2.00E+05,18865000,1060000,6.00E+05,301223000,0,0
1,69,2,0,3,1,3,80,0,1,0,0,0,1,0,1,1,0,0,0,0,0,34550000,2.00E+05,1505000,2200000,1270000,42300000,1630000,1.80E+07,12607552,0,0
2,69,1,1,3,3,2,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19020000,4.00E+06,1500000,2400000,1060000,6970000,880000,0,437620000,0,1
2,69,2,0,3,6,4,87,0,0,0,0,1,1,0,0,1,1,1,0,0,0,16751500,1020000,150000,1.00E+06,620000,51475000,284000,19800000,180005000,0,0
1,69,2,0,3,1,3,40,1,0,0,0,0,1,0,1,0,1,1,1,0,0,23866000,350000,0,450000,1600000,16450000,6830000,0,229388,0,0
1,69,2,0,6,4,3,56,1,0,0,0,0,1,0,1,1,1,1,1,0,0,11135250,920000,1300000,3400000,1350000,14275000,7848000,0,26240000,0,1
1,70,1,5,3,1,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2194600,670000,0,5.00E+05,760000,92900000,2110000,0,96290000,0,0
2,70,1,4,3,1,5,120,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10681000,863000,0,0,1800000,61235000,6.00E+05,350000,194740000,0,0
1,70,1,6,3,1,5,150,0,1,0,0,0,1,0,1,1,1,1,1,0,1,10480000,1100000,1.00E+07,0,1060000,154500000,620000,0,89540000,0,0
1,70,1,2,3,1,4,78,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6548000,120000,2250000,5480000,1030000,41655000,650000,7.00E+06,2.00E+05,0,0
1,70,1,4,3,1,4,86,0,0,0,0,0,1,1,1,1,1,1,1,0,0,23082750,535000,3.00E+05,1780000,9.00E+05,51845000,1350000,1500000,26100000,0,0
2,70,1,2,3,1,4,100,0,0,1,0,0,1,0,1,1,1,1,1,0,0,4402000,5.00E+05,1150000,70000,150000,81900000,5050000,0,146720000,0,0
1,70,1,1,3,1,5,113,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15050000,1500000,0,1150000,1520000,101330000,0,6.00E+05,17710104,0,0
1,70,1,6,3,1,4,100,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1819200,250000,0,5500000,4.00E+05,67150000,910000,2500000,78200000,0,0
1,70,1,4,6,1,5,180,0,1,0,0,0,1,0,1,1,1,1,1,1,0,38140620,550000,470000,1830000,630000,86750000,1050000,0,22320000,0,0
1,70,1,4,1,1,5,135,0,1,0,0,0,1,0,1,1,1,1,0,0,1,4920000,1250000,250000,0,780000,73920000,2480000,150000,36828776,6.50E+07,0
2,70,2,0,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14104000,5.00E+05,0,1500000,1500000,56600000,1040000,2200000,110110000,0,0
2,70,1,6,3,1,4,90,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29686000,1600000,3400000,1.00E+06,1400000,81400000,3200000,7.00E+05,50470000,0,0
2,70,1,1,3,1,5,120,0,0,0,0,0,1,1,1,1,1,1,0,0,1,12160000,1100000,2.00E+06,1.00E+05,710000,101700000,1130000,0,7.00E+06,0,0
1,70,1,7,3,1,5,120,0,1,0,0,0,1,0,1,1,1,1,0,0,1,38810000,2800000,7080000,0,950000,101700000,0,6.00E+06,284250000,0,0
1,70,1,3,3,1,5,97,0,1,0,0,0,1,1,1,1,1,1,0,1,0,12648500,1860000,3500000,4800000,340000,121750000,2660000,0,2053140000,0,0
2,70,2,0,5,6,3,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6774000,9.00E+05,2.00E+06,2900000,1450000,71360000,0,0,118330000,0,0
2,70,2,0,3,6,3,40,1,0,0,0,0,1,0,0,1,0,0,0,1,0,11743000,1100000,4780000,1950000,3.00E+05,25650000,1530000,10100000,17340000,0,0
2,70,1,1,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,1,42640000,5.00E+05,0,450000,840000,51450000,935000,150000,75228000,5.68E+08,0
1,70,2,0,3,1,4,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,29955200,2190000,0,3500000,1920000,61605000,603000,170000,146200000,0,0
2,70,2,0,5,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8420000,1300000,0,5.00E+06,3580000,55900000,875000,2600000,32145000,0,0
1,70,2,0,3,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,23795000,3.00E+05,3200000,4050000,120000,5.00E+07,3150000,5.00E+05,13050000,0,1
1,70,1,2,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7810000,3.00E+06,9700000,1875000,1990000,47080000,990000,5.00E+05,363821576,0,0
1,70,1,1,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12706000,7.00E+05,0,750000,550000,77200000,1500000,5250000,116070620,0,0
1,70,2,0,1,1,4,75,1,0,0,0,0,1,0,1,1,1,1,0,0,0,3400000,680000,31100000,1200000,7150000,40825000,970000,0,1283889200,0,0
2,70,2,0,3,1,4,83,0,0,0,0,0,1,1,1,1,1,1,0,0,0,8520000,5.00E+05,250000,1500000,150000,61975000,705000,0,108400000,0,0
1,70,1,1,3,1,4,144,0,0,0,0,0,1,0,1,1,1,0,0,0,0,15807750,3500000,260000,1450000,3500000,51050000,750000,2850000,5800000,0,0
1,70,1,6,3,3,3,60,0,0,0,1,0,1,0,1,1,1,1,0,0,0,34215000,150000,2800000,5450000,1780000,16740000,670000,950000,385100000,0,0
1,70,1,5,1,3,4,113,0,1,0,0,0,1,0,1,1,1,1,1,0,1,8835000,520000,0,250000,2200000,37650000,2370000,150000,32740000,0,0
1,70,1,5,3,1,4,113,0,1,0,0,0,1,0,1,1,1,1,1,0,0,19822000,1300000,0,150000,1780000,66880000,1240000,1220000,100700000,0,1
1,70,1,4,3,1,3,75,1,0,0,0,0,1,0,1,1,1,1,1,0,0,24860000,6.00E+05,280000,1150000,850000,8775000,1620000,1360000,1293100000,0,0
1,70,1,7,1,3,3,55,0,0,0,0,0,1,0,1,1,0,0,0,0,0,33120200,1840000,850000,1050000,2150000,23845000,1270000,0,3775045998,0,0
1,70,1,1,1,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10110000,1850000,33942000,1850000,250000,61550000,1535000,3.00E+06,46035000,0,0
1,70,1,4,3,1,4,92,1,1,0,0,0,1,0,1,1,1,1,1,0,0,19080000,1950000,11650000,2200000,120000,42450000,690000,4.00E+05,342228998,0,0
2,70,2,0,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8268030,1.00E+06,3.00E+05,10800000,1.00E+05,15900000,4900000,150000,46750000,0,1
2,70,2,0,5,1,3,90,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17974000,4.00E+05,12900000,1200000,1210000,15880000,1440000,0,48020000,0,1
1,70,1,1,3,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7800000,2250000,7.00E+05,8.00E+05,1610000,20890000,2010000,2.00E+05,8842000,0,1
1,70,1,4,3,1,5,125,0,1,0,0,0,1,0,1,1,1,1,1,0,0,24508750,1200000,1.00E+05,1050000,7310000,43170000,2.00E+06,0,29080000,0,0
2,71,2,0,5,1,3,75,1,0,0,0,0,1,0,1,1,1,1,1,0,0,22260018,420000,0,1500000,2.00E+05,201500000,2245000,0,91310000,0,0
1,71,1,6,3,1,6,180,0,1,0,0,0,1,0,1,1,1,1,1,0,1,4827000,4.00E+05,4980000,9.00E+05,2650000,203260000,2430000,1030000,41564388,0,0
1,71,1,1,1,1,4,110,1,1,0,0,0,1,1,1,1,1,1,0,0,0,13996200,2200000,0,4650000,1850000,71530000,0,5.00E+05,29615000,0,0
1,71,1,7,3,1,5,130,0,1,0,0,0,1,1,1,1,1,1,0,0,0,12220000,450000,0,2.00E+06,0,182250000,1800000,350000,54030000,0,0
2,71,1,4,5,1,5,130,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25070000,2820000,830000,1400000,5200000,71330000,530000,5.00E+05,27843164,0,1
1,71,1,4,3,1,4,66,0,0,0,0,0,1,1,1,1,1,1,1,0,0,13635000,6.00E+05,0,4700000,1100000,77880000,1700000,0,14830000,0,0
1,71,1,6,3,1,5,109,0,1,0,0,0,1,1,1,1,1,1,0,0,0,29680000,1610000,5900000,1200000,940000,41700000,535000,9650000,199109996,0,0
1,71,1,2,1,4,4,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19640000,1500000,2050000,1300000,1370000,75360000,820000,2.00E+05,1430000,0,0
1,71,1,1,6,3,3,60,0,0,1,0,1,1,0,1,1,1,1,0,0,0,23213300,3700000,850000,2.00E+06,350000,26140000,1057000,160000,131881996,0,0
